GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON
Shot Chart Detail,0022301178,250,1629675,Naz Reid,1610612750,Minnesota Timberwolves,2,6,52,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,13,1,1,20240412,MIN,ATL,2023-24
Shot Chart Detail,0022301178,264,1629675,Naz Reid,1610612750,Minnesota Timberwolves,2,6,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,2,248,1,1,20240412,MIN,ATL,2023-24
Shot Chart Detail,0022301178,355,1629675,Naz Reid,1610612750,Minnesota Timberwolves,2,0,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,133,217,1,1,20240412,MIN,ATL,2023-24
Shot Chart Detail,0022301178,453,1629675,Naz Reid,1610612750,Minnesota Timberwolves,3,4,49,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-31,59,1,0,20240412,MIN,ATL,2023-24
Shot Chart Detail,0022301178,494,1629675,Naz Reid,1610612750,Minnesota Timberwolves,3,1,11,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,42,36,1,1,20240412,MIN,ATL,2023-24
Shot Chart Detail,0022301178,540,1629675,Naz Reid,1610612750,Minnesota Timberwolves,4,10,59,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-66,31,1,0,20240412,MIN,ATL,2023-24
Shot Chart Detail,0022301178,570,1629675,Naz Reid,1610612750,Minnesota Timberwolves,4,8,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,151,205,1,0,20240412,MIN,ATL,2023-24
Shot Chart Detail,0022301178,607,1629675,Naz Reid,1610612750,Minnesota Timberwolves,4,6,1,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-28,7,1,1,20240412,MIN,ATL,2023-24
Shot Chart Detail,0022301194,80,1629675,Naz Reid,1610612750,Minnesota Timberwolves,1,5,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-221,124,1,0,20240414,MIN,PHX,2023-24
Shot Chart Detail,0022301194,226,1629675,Naz Reid,1610612750,Minnesota Timberwolves,2,6,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-206,150,1,0,20240414,MIN,PHX,2023-24
Shot Chart Detail,0022301194,248,1629675,Naz Reid,1610612750,Minnesota Timberwolves,2,4,49,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,10,1,1,20240414,MIN,PHX,2023-24
Shot Chart Detail,0022301194,257,1629675,Naz Reid,1610612750,Minnesota Timberwolves,2,3,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,93,235,1,1,20240414,MIN,PHX,2023-24
Shot Chart Detail,0022301194,460,1629675,Naz Reid,1610612750,Minnesota Timberwolves,3,2,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,33,253,1,0,20240414,MIN,PHX,2023-24
Shot Chart Detail,0022301194,516,1629675,Naz Reid,1610612750,Minnesota Timberwolves,4,10,24,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,28,1,1,20240414,MIN,PHX,2023-24
Shot Chart Detail,0022301194,535,1629675,Naz Reid,1610612750,Minnesota Timberwolves,4,8,24,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-107,36,1,0,20240414,MIN,PHX,2023-24
Shot Chart Detail,0022301194,568,1629675,Naz Reid,1610612750,Minnesota Timberwolves,4,6,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,44,249,1,1,20240414,MIN,PHX,2023-24
Shot Chart Detail,0022301210,102,1629675,Naz Reid,1610612750,Minnesota Timberwolves,1,4,8,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-53,26,1,0,20231206,MIN,SAS,2023-24
Shot Chart Detail,0022301210,110,1629675,Naz Reid,1610612750,Minnesota Timberwolves,1,4,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-233,98,1,0,20231206,MIN,SAS,2023-24
Shot Chart Detail,0022301210,115,1629675,Naz Reid,1610612750,Minnesota Timberwolves,1,3,32,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,21,1,1,20231206,MIN,SAS,2023-24
Shot Chart Detail,0022301210,146,1629675,Naz Reid,1610612750,Minnesota Timberwolves,1,1,55,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,20,108,1,1,20231206,MIN,SAS,2023-24
Shot Chart Detail,0022301210,148,1629675,Naz Reid,1610612750,Minnesota Timberwolves,1,1,17,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,14,1,1,20231206,MIN,SAS,2023-24
Shot Chart Detail,0022301210,189,1629675,Naz Reid,1610612750,Minnesota Timberwolves,2,10,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-127,237,1,0,20231206,MIN,SAS,2023-24
Shot Chart Detail,0022301210,196,1629675,Naz Reid,1610612750,Minnesota Timberwolves,2,10,16,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,43,1,0,20231206,MIN,SAS,2023-24
Shot Chart Detail,0022301210,233,1629675,Naz Reid,1610612750,Minnesota Timberwolves,2,7,25,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-223,75,1,0,20231206,MIN,SAS,2023-24
Shot Chart Detail,0022301210,235,1629675,Naz Reid,1610612750,Minnesota Timberwolves,2,7,19,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,9,1,1,20231206,MIN,SAS,2023-24
Shot Chart Detail,0022301210,323,1629675,Naz Reid,1610612750,Minnesota Timberwolves,2,1,6,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,13,1,1,20231206,MIN,SAS,2023-24
Shot Chart Detail,0022301210,450,1629675,Naz Reid,1610612750,Minnesota Timberwolves,3,3,13,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,7,1,1,20231206,MIN,SAS,2023-24
Shot Chart Detail,0022301210,470,1629675,Naz Reid,1610612750,Minnesota Timberwolves,3,1,13,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,55,54,1,0,20231206,MIN,SAS,2023-24
Shot Chart Detail,0022301210,540,1629675,Naz Reid,1610612750,Minnesota Timberwolves,4,8,29,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20231206,MIN,SAS,2023-24
Shot Chart Detail,0022301210,542,1629675,Naz Reid,1610612750,Minnesota Timberwolves,4,8,27,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20231206,MIN,SAS,2023-24
Shot Chart Detail,0022301210,549,1629675,Naz Reid,1610612750,Minnesota Timberwolves,4,7,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-59,254,1,1,20231206,MIN,SAS,2023-24
Shot Chart Detail,0022301210,594,1629675,Naz Reid,1610612750,Minnesota Timberwolves,4,4,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-116,232,1,0,20231206,MIN,SAS,2023-24
Shot Chart Detail,0022301210,609,1629675,Naz Reid,1610612750,Minnesota Timberwolves,4,2,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-44,259,1,0,20231206,MIN,SAS,2023-24
Shot Chart Detail,0022301210,626,1629675,Naz Reid,1610612750,Minnesota Timberwolves,4,0,56,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,124,32,1,0,20231206,MIN,SAS,2023-24
Shot Chart Detail,0022301221,120,1629675,Naz Reid,1610612750,Minnesota Timberwolves,1,3,16,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,5,1,1,20231208,MEM,MIN,2023-24
Shot Chart Detail,0022301221,124,1629675,Naz Reid,1610612750,Minnesota Timberwolves,1,2,50,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-53,12,1,1,20231208,MEM,MIN,2023-24
Shot Chart Detail,0022301221,133,1629675,Naz Reid,1610612750,Minnesota Timberwolves,1,2,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-89,247,1,0,20231208,MEM,MIN,2023-24
Shot Chart Detail,0022301221,139,1629675,Naz Reid,1610612750,Minnesota Timberwolves,1,1,36,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,1,1,1,20231208,MEM,MIN,2023-24
Shot Chart Detail,0022301221,164,1629675,Naz Reid,1610612750,Minnesota Timberwolves,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,81,-167,801,1,0,20231208,MEM,MIN,2023-24
Shot Chart Detail,0022301221,237,1629675,Naz Reid,1610612750,Minnesota Timberwolves,2,7,3,Missed Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-31,10,1,0,20231208,MEM,MIN,2023-24
Shot Chart Detail,0022301221,241,1629675,Naz Reid,1610612750,Minnesota Timberwolves,2,6,48,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,4,1,1,20231208,MEM,MIN,2023-24
Shot Chart Detail,0022301221,258,1629675,Naz Reid,1610612750,Minnesota Timberwolves,2,5,17,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,7,22,1,0,20231208,MEM,MIN,2023-24
Shot Chart Detail,0022301221,287,1629675,Naz Reid,1610612750,Minnesota Timberwolves,2,3,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-118,228,1,0,20231208,MEM,MIN,2023-24
Shot Chart Detail,0022301221,305,1629675,Naz Reid,1610612750,Minnesota Timberwolves,2,2,18,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,5,258,1,0,20231208,MEM,MIN,2023-24
Shot Chart Detail,0022301221,481,1629675,Naz Reid,1610612750,Minnesota Timberwolves,3,1,25,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,0,1,0,20231208,MEM,MIN,2023-24
Shot Chart Detail,0022301221,544,1629675,Naz Reid,1610612750,Minnesota Timberwolves,4,9,13,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,59,67,1,1,20231208,MEM,MIN,2023-24
Shot Chart Detail,0022400008,109,1629675,Naz Reid,1610612750,Minnesota Timberwolves,1,3,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-210,153,1,0,20241112,POR,MIN,2024-25
Shot Chart Detail,0022400008,138,1629675,Naz Reid,1610612750,Minnesota Timberwolves,1,1,6,Made Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,223,-4,1,1,20241112,POR,MIN,2024-25
