PLAYER_NAME,SEASON,GAME_DATE,SHOT_MADE_FLAG,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_DISTANCE,LOC_X,LOC_Y,ACTION_TYPE,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,SECONDS_LEFT_IN_PERIOD,IS_CLUTCH,IS_THREE
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230304,1,2PT Field Goal,Restricted Area,Center(C),1,2,17,Dunk Shot,2,7,20,440,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230304,0,2PT Field Goal,In The Paint (Non-RA),Center(C),4,42,27,Jump Bank Shot,3,11,24,684,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230304,1,2PT Field Goal,Restricted Area,Center(C),0,0,0,Tip Dunk Shot,3,5,39,339,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230304,0,2PT Field Goal,Restricted Area,Center(C),1,-11,5,Driving Dunk Shot,4,5,29,329,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230304,1,2PT Field Goal,Restricted Area,Center(C),1,-16,3,Running Alley Oop Dunk Shot,4,4,47,287,1,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230304,0,2PT Field Goal,In The Paint (Non-RA),Center(C),5,23,54,Turnaround Hook Shot,4,4,25,265,1,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230304,1,2PT Field Goal,Restricted Area,Center(C),0,0,0,Tip Layup Shot,4,3,48,228,1,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230304,1,2PT Field Goal,Restricted Area,Center(C),1,-4,11,Cutting Finger Roll Layup Shot,4,2,22,142,1,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230307,1,2PT Field Goal,Restricted Area,Center(C),1,-2,10,Cutting Layup Shot,1,11,4,664,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230307,1,2PT Field Goal,Mid-Range,Left Side(L),13,-91,100,Floating Jump shot,1,9,12,552,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230307,0,2PT Field Goal,Restricted Area,Center(C),3,-5,34,Reverse Layup Shot,1,3,12,192,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230307,0,2PT Field Goal,In The Paint (Non-RA),Center(C),5,-28,51,Driving Finger Roll Layup Shot,2,4,1,241,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230307,0,2PT Field Goal,In The Paint (Non-RA),Center(C),7,-42,68,Cutting Finger Roll Layup Shot,2,3,30,210,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230307,0,2PT Field Goal,In The Paint (Non-RA),Center(C),5,29,42,Cutting Layup Shot,3,7,22,442,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230310,0,2PT Field Goal,In The Paint (Non-RA),Center(C),4,-7,40,Driving Layup Shot,1,10,55,655,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230310,1,2PT Field Goal,Restricted Area,Center(C),2,0,22,Putback Dunk Shot,1,10,46,646,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230310,1,2PT Field Goal,In The Paint (Non-RA),Center(C),7,0,78,Floating Jump shot,1,8,21,501,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230310,1,2PT Field Goal,Restricted Area,Center(C),1,1,16,Cutting Layup Shot,1,7,9,429,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230310,1,2PT Field Goal,Restricted Area,Center(C),1,-6,9,Running Dunk Shot,1,6,41,401,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230310,0,2PT Field Goal,Restricted Area,Center(C),2,2,20,Putback Layup Shot,1,5,20,320,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230310,1,2PT Field Goal,Restricted Area,Center(C),2,7,22,Cutting Layup Shot,1,0,33,33,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230310,1,2PT Field Goal,Restricted Area,Center(C),1,-2,14,Alley Oop Dunk Shot,2,9,58,598,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230310,1,2PT Field Goal,Restricted Area,Center(C),1,1,10,Dunk Shot,2,7,37,457,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230310,1,2PT Field Goal,Restricted Area,Center(C),1,-12,4,Alley Oop Dunk Shot,3,10,7,607,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230310,1,2PT Field Goal,Restricted Area,Center(C),2,-2,25,Alley Oop Layup shot,3,9,32,572,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230310,0,2PT Field Goal,In The Paint (Non-RA),Center(C),4,32,29,Driving Floating Jump Shot,3,5,31,331,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230310,1,2PT Field Goal,In The Paint (Non-RA),Center(C),5,-4,50,Turnaround Hook Shot,3,0,33,33,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230310,1,2PT Field Goal,Restricted Area,Center(C),1,-7,16,Running Layup Shot,4,9,12,552,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230310,1,2PT Field Goal,Restricted Area,Center(C),1,-4,15,Cutting Dunk Shot,4,8,56,536,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230313,0,2PT Field Goal,Restricted Area,Center(C),1,-2,11,Driving Dunk Shot,1,7,59,479,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230313,1,2PT Field Goal,Restricted Area,Center(C),0,-2,-6,Alley Oop Dunk Shot,1,4,14,254,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230313,0,2PT Field Goal,Restricted Area,Center(C),0,2,-1,Alley Oop Layup shot,2,5,50,350,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230313,0,2PT Field Goal,Restricted Area,Center(C),0,0,0,Tip Layup Shot,2,5,46,346,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230313,1,2PT Field Goal,Restricted Area,Center(C),0,-2,0,Alley Oop Dunk Shot,2,5,25,325,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230313,1,2PT Field Goal,Restricted Area,Center(C),0,-5,1,Cutting Dunk Shot,2,1,4,64,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230313,0,2PT Field Goal,Restricted Area,Center(C),1,1,13,Alley Oop Layup shot,3,6,53,413,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230313,1,2PT Field Goal,Restricted Area,Center(C),1,1,16,Cutting Layup Shot,3,6,20,380,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230313,0,2PT Field Goal,Restricted Area,Center(C),1,-2,16,Cutting Layup Shot,4,7,52,472,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230313,1,2PT Field Goal,Restricted Area,Center(C),3,-2,37,Cutting Layup Shot,4,5,14,314,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230315,1,2PT Field Goal,Restricted Area,Center(C),1,7,17,Layup Shot,1,11,48,708,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230315,0,2PT Field Goal,In The Paint (Non-RA),Center(C),5,-29,43,Hook Shot,2,6,14,374,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230315,1,2PT Field Goal,Restricted Area,Center(C),2,9,22,Dunk Shot,2,5,29,329,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230315,1,2PT Field Goal,Restricted Area,Center(C),1,-16,7,Alley Oop Dunk Shot,3,11,20,680,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230315,1,2PT Field Goal,Restricted Area,Center(C),0,4,0,Alley Oop Dunk Shot,3,10,23,623,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230315,0,2PT Field Goal,Restricted Area,Center(C),3,-5,39,Turnaround Hook Shot,3,7,15,435,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230315,1,2PT Field Goal,Restricted Area,Center(C),0,6,1,Putback Dunk Shot,3,7,10,430,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230315,1,2PT Field Goal,Restricted Area,Center(C),2,-10,21,Alley Oop Dunk Shot,4,2,45,165,1,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230317,1,2PT Field Goal,Restricted Area,Center(C),1,0,10,Cutting Dunk Shot,1,10,59,659,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230317,0,2PT Field Goal,Restricted Area,Center(C),0,-6,7,Driving Layup Shot,1,9,22,562,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230317,0,2PT Field Goal,Restricted Area,Center(C),1,1,18,Layup Shot,1,4,28,268,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230317,1,2PT Field Goal,Restricted Area,Center(C),0,0,0,Tip Layup Shot,1,4,25,265,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230317,1,2PT Field Goal,Restricted Area,Center(C),0,-2,6,Running Finger Roll Layup Shot,2,7,51,471,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230317,1,2PT Field Goal,Restricted Area,Center(C),0,0,0,Tip Layup Shot,2,6,8,368,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230317,1,2PT Field Goal,Restricted Area,Center(C),0,0,0,Tip Dunk Shot,3,11,39,699,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230317,0,2PT Field Goal,Restricted Area,Center(C),0,0,0,Tip Layup Shot,3,9,37,577,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230317,0,2PT Field Goal,In The Paint (Non-RA),Center(C),5,10,56,Floating Jump shot,3,7,44,464,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230317,1,2PT Field Goal,Restricted Area,Center(C),1,0,10,Dunk Shot,4,7,10,430,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230317,0,2PT Field Goal,Restricted Area,Center(C),0,0,0,Tip Layup Shot,4,5,3,303,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230317,1,2PT Field Goal,Restricted Area,Center(C),0,0,0,Tip Layup Shot,4,5,1,301,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230317,1,2PT Field Goal,Restricted Area,Center(C),0,-5,-2,Alley Oop Dunk Shot,4,1,28,88,1,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230317,0,2PT Field Goal,In The Paint (Non-RA),Center(C),5,10,51,Layup Shot,5,1,16,76,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230318,0,2PT Field Goal,Restricted Area,Center(C),1,11,7,Tip Layup Shot,1,10,21,621,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230318,1,2PT Field Goal,Restricted Area,Center(C),2,2,23,Putback Layup Shot,1,10,20,620,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230318,1,2PT Field Goal,Restricted Area,Center(C),3,2,32,Cutting Dunk Shot,1,7,15,435,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230318,0,2PT Field Goal,Restricted Area,Center(C),0,0,0,Tip Layup Shot,2,4,5,245,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230318,0,2PT Field Goal,Restricted Area,Center(C),2,-5,29,Running Finger Roll Layup Shot,2,3,13,193,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230318,1,2PT Field Goal,Restricted Area,Center(C),1,6,19,Alley Oop Dunk Shot,2,1,59,119,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230318,0,2PT Field Goal,Restricted Area,Center(C),3,12,38,Turnaround Hook Shot,3,6,58,418,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230318,1,2PT Field Goal,Restricted Area,Center(C),1,0,17,Alley Oop Dunk Shot,4,10,42,642,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230320,1,2PT Field Goal,Restricted Area,Center(C),1,-10,8,Turnaround Bank Hook Shot,1,6,14,374,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230320,1,2PT Field Goal,Restricted Area,Center(C),3,18,32,Driving Floating Jump Shot,1,5,22,322,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230320,1,2PT Field Goal,Restricted Area,Center(C),0,0,0,Tip Dunk Shot,1,4,40,280,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230320,1,2PT Field Goal,Restricted Area,Center(C),1,-1,16,Driving Layup Shot,1,3,57,237,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230320,1,2PT Field Goal,Restricted Area,Center(C),0,-2,1,Cutting Dunk Shot,1,3,30,210,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230320,0,2PT Field Goal,Restricted Area,Center(C),3,-2,31,Cutting Layup Shot,2,4,10,250,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230320,1,2PT Field Goal,Restricted Area,Center(C),0,0,0,Putback Layup Shot,2,2,53,173,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230320,1,2PT Field Goal,Restricted Area,Center(C),0,-2,7,Cutting Layup Shot,3,6,38,398,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230320,0,2PT Field Goal,Restricted Area,Center(C),2,1,26,Cutting Layup Shot,3,4,3,243,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230322,0,2PT Field Goal,In The Paint (Non-RA),Center(C),8,4,80,Turnaround Hook Shot,1,8,15,495,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230322,0,2PT Field Goal,Restricted Area,Center(C),0,0,0,Tip Layup Shot,1,2,34,154,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230322,0,2PT Field Goal,Restricted Area,Center(C),3,-1,36,Finger Roll Layup Shot,2,4,10,250,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230322,1,2PT Field Goal,Restricted Area,Center(C),0,4,8,Dunk Shot,2,0,54,54,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230322,1,2PT Field Goal,Restricted Area,Center(C),1,-11,0,Dunk Shot,3,10,46,646,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230322,0,2PT Field Goal,In The Paint (Non-RA),Center(C),4,-29,29,Turnaround Jump Shot,3,7,2,422,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230322,1,2PT Field Goal,Restricted Area,Center(C),0,0,0,Tip Dunk Shot,4,4,27,267,1,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230322,1,2PT Field Goal,Restricted Area,Center(C),1,-2,11,Cutting Dunk Shot,4,3,56,236,1,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230326,1,2PT Field Goal,In The Paint (Non-RA),Center(C),7,13,77,Floating Jump shot,2,5,3,303,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230326,0,2PT Field Goal,In The Paint (Non-RA),Center(C),5,-47,23,Driving Bank Hook Shot,3,9,37,577,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230326,0,2PT Field Goal,In The Paint (Non-RA),Center(C),8,-16,85,Floating Jump shot,3,4,6,246,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230327,0,2PT Field Goal,Restricted Area,Center(C),0,0,0,Tip Layup Shot,1,9,49,589,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230327,1,2PT Field Goal,Restricted Area,Center(C),0,0,0,Putback Layup Shot,1,9,46,586,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230327,1,2PT Field Goal,Restricted Area,Center(C),0,0,1,Alley Oop Dunk Shot,1,6,22,382,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230327,1,2PT Field Goal,Restricted Area,Center(C),0,-1,8,Alley Oop Dunk Shot,1,5,15,315,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230327,0,2PT Field Goal,In The Paint (Non-RA),Center(C),9,-31,88,Driving Layup Shot,1,4,19,259,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230327,1,2PT Field Goal,In The Paint (Non-RA),Center(C),7,-37,69,Turnaround Fadeaway shot,3,8,54,534,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230327,0,2PT Field Goal,Restricted Area,Center(C),1,18,6,Layup Shot,3,6,41,401,0,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230327,1,2PT Field Goal,Restricted Area,Center(C),1,-12,1,Layup Shot,4,4,27,267,1,0
Rudy Gobert,2022-23,1970-01-01 00:00:00.020230327,0,2PT Field Goal,In The Paint (Non-RA),Right Side(R),11,75,92,Floating Jump shot,4,2,3,123,1,0
